Date,Open,High,Low,Close,Adj Close,Volume
2020-02-13,53.430000,55.029999,53.340000,54.529999,54.529999,51640000
2020-02-14,55.189999,55.400002,54.560001,55.310001,55.310001,52365400
2020-02-18,54.939999,58.130001,54.840000,56.889999,56.889999,70133200
2020-02-19,57.990002,59.270000,57.509998,58.900002,58.900002,58597300
2020-02-20,58.439999,59.020000,56.150002,57.270000,57.270000,74203400
2020-02-21,56.709999,56.799999,52.889999,53.279999,53.279999,88271100
2020-02-24,48.180000,50.279999,47.490002,49.119999,49.119999,86624100
2020-02-25,51.139999,51.240002,47.119999,47.570000,47.570000,88699400
2020-02-26,47.700001,49.290001,47.070000,47.490002,47.490002,86378400
2020-02-27,45.380001,46.240002,42.209999,44.009998,44.009998,106416200
2020-02-28,41.360001,46.150002,41.040001,45.480000,45.480000,100331800
2020-03-02,47.419998,47.680000,44.660000,47.459999,47.459999,102324700
2020-03-03,49.029999,50.200001,45.669998,46.750000,46.750000,141972300
2020-03-04,48.250000,50.139999,47.209999,50.110001,50.110001,93311800
2020-03-05,48.680000,49.720001,47.509998,48.110001,48.110001,98302700
2020-03-06,49.439999,49.540001,46.740002,48.590000,48.590000,124590900
2020-03-09,43.029999,46.340000,42.509998,43.270000,43.270000,80859800
2020-03-10,45.410000,45.439999,43.099998,45.380001,45.380001,76228200
2020-03-11,44.189999,45.970001,43.799999,45.700001,45.700001,101601100
2020-03-12,42.000000,42.500000,39.000000,39.009998,39.009998,107461500
2020-03-13,42.200001,43.910000,39.599998,43.900002,43.900002,86689700
2020-03-16,39.080002,43.369999,38.509998,38.709999,38.709999,84545900
2020-03-17,40.189999,42.880001,38.299999,41.880001,41.880001,92741900
2020-03-18,39.540001,41.950001,36.750000,39.119999,39.119999,106949300
2020-03-19,39.560001,41.700001,37.689999,39.820000,39.820000,88939000
2020-03-20,41.509998,42.480000,39.580002,39.610001,39.610001,106859500
2020-03-23,40.619999,42.320000,38.950001,41.639999,41.639999,101704700
2020-03-24,44.040001,46.810001,43.990002,46.220001,46.220001,106794200
2020-03-25,46.790001,47.880001,44.430000,44.630001,44.630001,93760400
2020-03-26,45.779999,47.500000,45.400002,47.500000,47.500000,73680200
2020-03-27,46.320000,47.980000,45.900002,46.580002,46.580002,74599200
2020-03-30,47.240002,48.459999,46.660000,47.860001,47.860001,68486600
2020-03-31,47.930000,48.529999,45.160000,45.480000,45.480000,83483700
2020-04-01,44.180000,46.849998,43.160000,43.660000,43.660000,92083100
2020-04-02,43.400002,45.279999,43.099998,44.490002,44.490002,79024100
2020-04-03,44.299999,44.840000,41.700001,42.590000,42.590000,79335000
2020-04-06,44.299999,47.580002,44.060001,47.520000,47.520000,82294000
2020-04-07,48.959999,49.650002,46.680000,47.560001,47.560001,102098700
2020-04-08,48.070000,49.000000,47.610001,48.790001,48.790001,64930800
2020-04-09,49.650002,50.250000,47.720001,48.380001,48.380001,80270100
2020-04-13,48.470001,51.070000,48.230000,50.939999,50.939999,64290100
2020-04-14,52.240002,55.139999,52.110001,54.930000,54.930000,85306800
2020-04-15,53.730000,55.570000,53.410000,54.990002,54.990002,83814000
2020-04-16,55.959999,58.080002,55.630001,56.950001,56.950001,103106500
2020-04-17,57.349998,57.759998,55.549999,56.599998,56.599998,76908800
2020-04-20,55.980000,58.630001,55.849998,56.970001,56.970001,72367300
2020-04-21,56.900002,57.730000,51.410000,52.919998,52.919998,123906400
2020-04-22,54.910000,56.150002,54.340000,55.919998,55.919998,63041600
2020-04-23,56.650002,57.290001,55.639999,55.900002,55.900002,69662700
2020-04-24,55.099998,56.779999,54.419998,56.180000,56.180000,72761000
2020-04-27,57.439999,58.000000,56.250000,56.490002,56.490002,62568100
2020-04-28,57.160000,57.349998,55.299999,55.509998,55.509998,80501800
2020-04-29,54.529999,54.860001,52.740002,53.660000,53.660000,110800900
2020-04-30,53.430000,54.290001,52.029999,52.389999,52.389999,65543900
2020-05-01,51.070000,51.950001,49.090000,49.880001,49.880001,69562700
2020-05-04,49.820000,52.610001,49.730000,52.560001,52.560001,62590600
2020-05-05,53.430000,53.509998,51.290001,52.189999,52.189999,56560500
2020-05-06,52.419998,53.310001,51.880001,52.160000,52.160000,48138100
2020-05-07,52.930000,52.970001,51.619999,51.950001,51.950001,48956600
2020-05-08,52.150002,53.270000,51.810001,53.189999,53.189999,40686100
2020-05-11,52.900002,55.889999,52.750000,55.740002,55.740002,68746400
2020-05-12,56.209999,56.580002,53.750000,53.759998,53.759998,55631100
2020-05-13,54.040001,55.220001,51.299999,52.180000,52.180000,76824700
2020-05-14,52.099998,54.540001,51.610001,54.509998,54.509998,73814000
2020-05-15,53.320000,54.439999,52.860001,54.200001,54.200001,66950900
2020-05-18,54.980000,55.250000,54.240002,54.590000,54.590000,48569200
2020-05-19,54.389999,56.730000,54.360001,55.470001,55.470001,60388500
2020-05-20,56.549999,56.980000,55.630001,56.389999,56.389999,50888200
2020-05-21,56.680000,56.720001,54.610001,54.650002,54.650002,48496100
2020-05-22,54.770000,55.369999,53.779999,55.169998,55.169998,43524100
2020-05-26,56.009998,56.080002,53.020000,53.189999,53.189999,51618900
2020-05-27,53.270000,53.279999,49.090000,52.740002,52.740002,102414500
2020-05-28,52.250000,53.540001,51.250000,51.740002,51.740002,53670200
2020-05-29,52.070000,53.799999,51.849998,53.799999,53.799999,64666700
2020-06-01,53.310001,54.110001,52.889999,53.630001,53.630001,36864400
2020-06-02,53.450001,53.570000,52.009998,53.540001,53.540001,42855200
2020-06-03,53.599998,53.650002,52.330002,52.730000,52.730000,46765300
2020-06-04,52.590000,53.740002,52.200001,52.630001,52.630001,44869100
2020-06-05,52.990002,53.570000,52.080002,53.099998,53.099998,53908300
2020-06-08,53.299999,53.349998,52.259998,52.970001,52.970001,39681700
2020-06-09,52.950001,56.459999,52.720001,56.389999,56.389999,79919100
2020-06-10,57.200001,59.000000,57.029999,57.439999,57.439999,78719400
2020-06-11,55.939999,56.680000,52.799999,52.830002,52.830002,78715400
2020-06-12,55.009998,55.599998,52.110001,53.500000,53.500000,71189100
2020-06-15,52.580002,54.730000,52.410000,54.680000,54.680000,56740700
2020-06-16,55.720001,56.070000,53.590000,54.459999,54.459999,50949700
2020-06-17,54.790001,55.820000,54.299999,54.549999,54.549999,45146500
2020-06-18,54.619999,55.119999,53.650002,54.040001,54.040001,40354700
2020-06-19,54.410000,55.459999,53.820000,54.230000,54.230000,52801500
2020-06-22,54.669998,55.169998,53.740002,54.759998,54.759998,44704800
2020-06-23,55.049999,55.369999,53.869999,53.990002,53.990002,48089000
2020-06-24,53.939999,54.740002,51.919998,52.389999,52.389999,53535500
2020-06-25,52.560001,52.700001,50.540001,51.930000,51.930000,51129600
2020-06-26,51.849998,51.950001,49.450001,50.099998,50.099998,65485700
2020-06-29,50.150002,50.279999,48.419998,50.279999,50.279999,49905800
2020-06-30,51.160000,52.770000,50.820000,52.610001,52.610001,42275700
2020-07-01,52.630001,52.869999,51.599998,52.580002,52.580002,32370900
2020-07-02,53.029999,53.189999,52.049999,52.340000,52.340000,29081400
2020-07-06,52.900002,53.520000,52.330002,53.400002,53.400002,36769400
2020-07-07,53.279999,54.169998,52.860001,52.930000,52.930000,32153100
2020-07-08,53.009998,53.470001,52.070000,53.430000,53.430000,35608300
2020-07-09,53.520000,57.580002,53.310001,57.259998,57.259998,87216300
2020-07-10,57.540001,58.150002,55.509998,55.880001,55.880001,59839700
2020-07-13,56.680000,58.349998,53.380001,53.590000,53.590000,57741800
2020-07-14,53.299999,54.860001,52.259998,54.720001,54.720001,54890100
2020-07-15,54.959999,55.369999,53.590000,55.340000,55.340000,42360300
2020-07-16,54.680000,55.150002,53.740002,54.919998,54.919998,36887100
2020-07-17,55.310001,55.810001,54.680000,55.040001,55.040001,34710400
2020-07-20,55.230000,57.529999,54.830002,57.459999,57.459999,45034300
2020-07-21,57.810001,58.500000,56.320000,57.000000,57.000000,44741000
2020-07-22,57.070000,62.000000,56.970001,61.790001,61.790001,135159400
2020-07-23,61.630001,62.330002,58.630001,59.570000,59.570000,106829100
2020-07-24,64.180000,69.940002,64.050003,69.400002,69.400002,205314500
2020-07-27,69.279999,71.629997,67.790001,68.970001,68.970001,107918100
2020-07-28,68.099998,69.800003,67.019997,67.610001,67.610001,94181400
2020-07-29,75.500000,77.190002,73.900002,76.089996,76.089996,132969700
2020-07-30,75.370003,78.959999,75.070000,78.199997,78.199997,80286900
2020-07-31,78.669998,78.959999,75.360001,77.430000,77.430000,71621600
2020-08-03,78.190002,78.500000,77.059998,77.669998,77.669998,42628800
2020-08-04,78.029999,85.809998,77.989998,85.040001,85.040001,155676100
2020-08-05,84.959999,86.320000,83.320000,85.309998,85.309998,65642600
2020-08-06,85.489998,86.980003,84.779999,86.709999,86.709999,53961700
2020-08-07,86.669998,87.290001,82.669998,84.849998,84.849998,66543200
2020-08-10,85.050003,85.160004,79.320000,82.239998,82.239998,70536100
2020-08-11,80.709999,80.709999,76.099998,76.879997,76.879997,77877700
2020-08-12,78.430000,82.879997,77.550003,82.610001,82.610001,88513700
2020-08-13,82.879997,84.019997,81.540001,81.839996,81.839996,57407400
2020-08-14,81.809998,83.239998,80.879997,81.300003,81.300003,42389500
2020-08-17,82.089996,83.059998,81.550003,82.419998,82.419998,31450200
2020-08-18,82.800003,82.879997,81.029999,81.660004,81.660004,30970500
2020-08-19,81.779999,81.849998,80.449997,81.089996,81.089996,37507400
2020-08-20,79.739998,82.839996,79.120003,82.769997,82.769997,42948900
2020-08-21,83.290001,84.410004,82.230003,83.809998,83.809998,48280300
2020-08-24,84.550003,85.330002,82.550003,83.080002,83.080002,38036100
2020-08-25,83.360001,86.620003,82.349998,86.349998,86.349998,49234400
2020-08-26,86.970001,87.720001,85.199997,86.019997,86.019997,47157300
2020-08-27,86.349998,86.580002,82.940002,83.800003,83.800003,42194200
2020-08-28,84.300003,86.040001,84.190002,85.550003,85.550003,40723300
2020-08-31,85.050003,92.639999,85.050003,90.820000,90.820000,90655900
2020-09-01,91.919998,92.510002,90.190002,92.180000,92.180000,55825600
2020-09-02,94.010002,94.279999,88.739998,90.220001,90.220001,50366900
2020-09-03,87.839996,88.470001,81.589996,82.540001,82.540001,87462700
2020-09-04,81.449997,84.389999,76.330002,82.010002,82.010002,82267800
2020-09-08,78.050003,81.879997,78.000000,78.690002,78.690002,54955700
2020-09-09,81.400002,82.440002,79.279999,81.910004,81.910004,54163900
2020-09-10,83.070000,83.309998,78.379997,78.980003,78.980003,51499400
2020-09-11,79.820000,79.989998,75.040001,76.339996,76.339996,54763000
2020-09-14,76.800003,78.820000,76.260002,77.900002,77.900002,47448700
2020-09-15,77.660004,80.330002,75.970001,78.930000,78.930000,57874400
2020-09-16,79.349998,79.720001,76.540001,76.660004,76.660004,38393500
2020-09-17,74.879997,76.629997,74.199997,76.550003,76.550003,55619100
2020-09-18,77.000000,77.400002,73.849998,74.930000,74.930000,51082900
2020-09-21,74.230003,77.980003,73.879997,77.940002,77.940002,61312000
2020-09-22,78.360001,78.790001,75.269997,77.699997,77.699997,56044700
2020-09-23,77.389999,77.910004,74.339996,74.730003,74.730003,42327500
2020-09-24,74.540001,77.250000,73.900002,75.820000,75.820000,57540900
2020-09-25,76.349998,78.199997,74.669998,78.059998,78.059998,48206200
2020-09-28,79.120003,79.570000,77.519997,79.480003,79.480003,48005500
2020-09-29,79.300003,82.550003,79.300003,81.769997,81.769997,61568900
2020-09-30,81.750000,82.940002,80.660004,81.989998,81.989998,51533700
2020-10-01,83.059998,85.250000,82.860001,84.860001,84.860001,52177100
2020-10-02,82.580002,84.650002,81.660004,81.800003,81.800003,52855100
2020-10-05,82.550003,86.279999,82.550003,86.150002,86.150002,47056500
2020-10-06,86.209999,87.250000,83.540001,84.480003,84.480003,52725400
2020-10-07,86.099998,87.790001,85.650002,86.690002,86.690002,43045700
2020-10-08,88.110001,88.720001,85.949997,86.510002,86.510002,54240700
2020-10-09,84.739998,85.750000,82.349998,83.099998,83.099998,80354400
2020-10-12,83.650002,85.129997,83.120003,84.290001,84.290001,47669700
2020-10-13,84.860001,86.089996,83.970001,85.279999,85.279999,42764100
2020-10-14,85.860001,85.959999,83.459999,84.209999,84.209999,40403000
2020-10-15,83.400002,84.720001,82.419998,83.129997,83.129997,33696400
2020-10-16,83.540001,83.989998,82.410004,83.169998,83.169998,31474300
2020-10-19,83.620003,84.650002,81.529999,82.000000,82.000000,36689100
2020-10-20,82.160004,82.690002,80.580002,81.559998,81.559998,38219400
2020-10-21,81.720001,81.930000,79.190002,79.199997,79.199997,36426400
2020-10-22,79.650002,80.820000,78.419998,79.419998,79.419998,38006800
2020-10-23,80.930000,81.989998,79.330002,81.959999,81.959999,46557700
2020-10-26,82.550003,84.970001,80.860001,82.230003,82.230003,69423700
2020-10-27,82.000000,82.370003,77.570000,78.879997,78.879997,156669500
2020-10-28,78.730003,78.959999,75.760002,76.400002,76.400002,76529900
2020-10-29,76.750000,79.180000,76.290001,78.019997,78.019997,52784100
2020-10-30,77.089996,77.699997,74.230003,75.290001,75.290001,51349000
2020-11-02,75.849998,76.339996,73.760002,74.699997,74.699997,45760700
2020-11-03,74.930000,77.080002,74.599998,76.580002,76.580002,41231800
2020-11-04,80.250000,81.849998,78.970001,81.349998,81.349998,66579700
2020-11-05,83.269997,83.500000,81.849998,83.000000,83.000000,46542300
2020-11-06,83.519997,86.089996,82.669998,85.879997,85.879997,53829900
2020-11-09,84.239998,87.050003,82.769997,83.120003,83.120003,58580700
2020-11-10,81.930000,82.129997,77.629997,77.989998,77.989998,67137200
2020-11-11,79.389999,81.470001,78.970001,81.279999,81.279999,44611300
2020-11-12,81.320000,83.000000,80.300003,81.839996,81.839996,37242600
2020-11-13,82.730003,83.110001,80.699997,81.430000,81.430000,30423200
2020-11-16,81.209999,83.779999,80.480003,83.730003,83.730003,38640800
2020-11-17,83.930000,84.809998,82.910004,83.360001,83.360001,29473500
2020-11-18,83.010002,83.959999,82.220001,82.540001,82.540001,29968000
2020-11-19,82.389999,85.639999,81.720001,85.540001,85.540001,50116800
2020-11-20,85.279999,86.099998,84.470001,84.639999,84.639999,35008400
2020-11-23,85.519997,87.540001,84.620003,85.309998,85.309998,46505000
2020-11-24,85.720001,86.110001,83.320000,85.070000,85.070000,36839200
2020-11-25,85.760002,87.839996,85.519997,86.709999,86.709999,41349700
2020-11-27,87.989998,88.000000,86.360001,87.190002,87.190002,22717600
2020-11-30,87.330002,92.739998,86.529999,92.660004,92.660004,84483000
2020-12-01,92.250000,93.900002,90.779999,92.629997,92.629997,58583600
2020-12-02,92.889999,96.370003,92.529999,93.739998,93.739998,57988800
2020-12-03,94.059998,94.699997,92.010002,92.309998,92.309998,35859700
2020-12-04,92.580002,94.580002,90.629997,94.040001,94.040001,45570300
2020-12-07,94.949997,95.000000,92.970001,94.070000,94.070000,39815700
2020-12-08,94.050003,94.739998,91.900002,92.919998,92.919998,33907500
2020-12-09,92.760002,94.699997,89.160004,89.830002,89.830002,52170400
2020-12-10,89.550003,92.089996,89.029999,91.660004,91.660004,33804400
2020-12-11,91.540001,92.330002,90.160004,91.650002,91.650002,28368100
2020-12-14,92.209999,95.410004,91.849998,94.779999,94.779999,48026400
2020-12-15,95.930000,97.980003,95.449997,97.120003,97.120003,57232700
2020-12-16,97.040001,97.269997,95.459999,96.849998,96.849998,34909000
2020-12-17,97.550003,97.919998,96.250000,96.839996,96.839996,32023700
2020-12-18,97.269997,97.680000,93.559998,95.919998,95.919998,51823100
2020-12-21,94.250000,95.279999,91.080002,93.230003,93.230003,47093900
2020-12-22,93.360001,93.550003,90.529999,93.160004,93.160004,35673700
2020-12-23,93.080002,93.129997,91.459999,91.550003,91.550003,25993300
2020-12-24,91.800003,92.510002,91.309998,91.809998,91.809998,16705900
2020-12-28,92.930000,93.139999,90.820000,91.599998,91.599998,30627300
2020-12-29,91.660004,92.459999,89.430000,90.620003,90.620003,31748200
2020-12-30,90.779999,92.849998,90.190002,92.290001,92.290001,25845000
2020-12-31,92.099998,92.300003,90.870003,91.709999,91.709999,24930700
2021-01-04,92.110001,96.059998,90.919998,92.300003,92.300003,51802600
2021-01-05,92.099998,93.209999,91.410004,92.769997,92.769997,34208000
2021-01-06,91.620003,92.279999,89.459999,90.330002,90.330002,51911700
2021-01-07,91.330002,95.510002,91.199997,95.160004,95.160004,42897200
2021-01-08,95.980003,96.400002,93.269997,94.580002,94.580002,39816400
2021-01-11,94.029999,99.230003,93.760002,97.250000,97.250000,48600200
2021-01-12,97.860001,98.970001,94.070000,95.360001,95.360001,67672300
2021-01-13,93.010002,93.889999,90.839996,91.779999,91.779999,60712900
2021-01-14,91.769997,92.360001,90.449997,90.790001,90.790001,53408200
2021-01-15,90.750000,91.589996,87.860001,88.209999,88.209999,49340300
2021-01-19,89.559998,89.580002,87.239998,89.449997,89.449997,45115100
2021-01-20,90.550003,90.779999,88.599998,88.750000,88.750000,35185800
2021-01-21,89.339996,92.070000,88.430000,91.529999,91.529999,54221900
2021-01-22,94.419998,95.949997,91.879997,92.790001,92.790001,71294700
2021-01-25,94.139999,95.739998,91.400002,94.129997,94.129997,55086900
2021-01-26,94.910004,95.720001,93.629997,94.709999,94.709999,59449100
2021-01-27,91.099998,91.879997,86.220001,88.839996,88.839996,73341200
2021-01-28,89.830002,89.879997,87.300003,87.519997,87.519997,47048400
2021-01-29,87.559998,88.330002,85.019997,85.639999,85.639999,56735800
2021-02-01,86.830002,87.949997,84.660004,87.660004,87.660004,42359300
2021-02-02,88.489998,89.279999,86.949997,88.860001,88.860001,33850000
2021-02-03,88.599998,89.480003,87.339996,87.889999,87.889999,32312900
2021-02-04,88.220001,88.599998,87.059998,87.839996,87.839996,30791600
2021-02-05,88.150002,88.360001,86.879997,87.900002,87.900002,30268700
2021-02-08,88.309998,91.989998,87.980003,91.470001,91.470001,47639900
2021-02-09,91.389999,93.300003,90.550003,90.910004,90.910004,37596400
2021-02-10,91.500000,93.269997,90.459999,92.349998,92.349998,42441300
2021-02-11,92.900002,93.650002,91.330002,92.660004,92.660004,35571000
